"","PC1","PC2","Sample","lib.size","norm.factors","ID","rna_lib_type","rna_batch","pair","mother","sex","date_birth","remark","year","ID_tp","ID_tp.1","group","sample_collection_date","sample_collection_Dec_days","delta_days_samples","age_days","tissue","colony","life_history_stage","WBCin10_total","WBCin10_Neutro","WBCin10_Eo","WBCin10_Baso","WBCin10_Lympho","WBCin10_Mono","Diff_Neutro","Diff_Eo","Diff_Baso","Diff_Lympho","Diff_Mono","TimeTo100","WBC_ratio","WBC_ratio_log"
"121",5.94946099440396,-22.3811444997802,"N24_FWB_pup_end_2019B",32167706.0652819,1.32040158654312,"N24","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB24_N24","FWB24","M",NA,"not sure about delta days","2019","N24_2","N24_2","Day 60","19-03-2020",110,90,"93","blood","FWB","Pup","1","1","0","0","0","0",49,10,0,30,11,"26",2.33333333333333,0.847297860387204
"122",20.0413947994832,32.4789875431383,"N4_FWB_pup_end_2019B",9275391.98984996,0.667984959974709,"N4","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB4_N4","FWB4","M",NA,"not sure about age","2019","N4_2","N4_2","Day 60","12-02-2020",74,64,"64","blood","FWB","Pup","8","4","0","0","4","0",43,4,0,47,6,"29",1.12765957446809,0.120144311842063
"123",35.6538084775362,40.1722232847176,"N5_FWB_pup_start_2019B",32214756.9018401,1.26635082420349,"N5","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB5_N5","FWB5","M",NA,NA,"2019","N5_1","N5_1","Day 0","10-12-2019",10,0,"2to5","blood","FWB","Pup","7","3","1","0","1","2",56,16,1,18,9,"74",4.55555555555556,1.51634748936809
"124",75.5115525930549,-94.2234229181302,"N5_FWB_pup_end_2019B",32310974.8906821,1.57738909052431,"N5","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB5_N5","FWB5","M",NA,"not sure about delta days","2019","N5_2","N5_2","Day 60","21-02-2020",83,73,"76","blood","FWB","Pup","1","1","0","0","0","0",13,6,5,73,3,"30",0.36986301369863,-0.994622575144062
"125",11.7161354235524,65.1652336191754,"N6_FWB_pup_start_2019B",12389457.2559552,0.780214497292959,"N6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB6_N6","FWB6","M",NA,NA,"2019","N6_1","N6_1","Day 0","10-12-2019",10,0,"2to5","blood","FWB","Pup","2","0","0","1","1","0",34,10,8,48,0,"26",1.08333333333333,0.0800427076735364
"126",66.2914157872889,-23.4068396266157,"N6_FWB_pup_end_2019B",31947787.5027104,1.39391354259831,"N6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB6_N6","FWB6","M",NA,"not sure about delta days","2019","N6_2","N6_2","Day 60","10-02-2020",72,62,"65","blood","FWB","Pup","3","0","1","0","2","0",27,12,0,56,5,"26",0.785714285714286,-0.241162056816888
"127",52.9151463297592,27.2225218509638,"N8_FWB_pup_start_2019B",31118252.335056,1.20967928665723,"N8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB8_N8","FWB8","M",NA,NA,"2019","N8_1","N8_1","Day 0","10-12-2019",10,0,"2to5","blood","FWB","Pup","1","0","0","0","1","0",68,4,0,18,10,"44",4.55555555555556,1.51634748936809
"128",81.6970759013717,-6.45714906302912,"N8_FWB_pup_end_2019B",20680622.6655157,1.30370228831889,"N8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB8_N8","FWB8","M",NA,"not sure about delta days","2019","N8_2","N8_2","Day 60","17-02-2020",79,69,"72","blood","FWB","Pup","4","0","1","0","3","0",35,5,0,58,2,"21",0.724137931034483,-0.322773392263051
"129",-174.013828994403,-3.46354137696292,"S14_SSB_mum_start_2018B",5205570.09636317,0.45857364539356,"S14","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S14_H13",NA,"F",NA,NA,"2020","S14_1","S14_1","Day 0","12-12-2018",12,0,NA,"blood","SSB","Mother","7","1","0","0","5","1",36,12,0,47,5,"20",1.12765957446809,0.120144311842063
"130",-89.7644007582332,-69.0119092260645,"S14_SSB_mum_end_2018B",17612132.8856861,0.987761173318774,"S14","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S14_H13",NA,"F",NA,NA,"2020","S14_2","S14_2","Day 60","08-02-2019",70,58,NA,"blood","SSB","Mother","7","3","2","0","1","1",36,20,0,35,9,"20",1.85714285714286,0.619039208406224
"131",-104.572277339176,-25.2835831827889,"S15_SSB_mum_start_2018B",24210363.9143589,0.853258141415041,"S15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCokaE","S15_H14",NA,"F",NA,NA,"2020","S15_1","S15_1","Day 0","13-12-2018",13,0,NA,"blood","SSB","Mother","3","2","0","0","0","1",40,11,3,36,10,"17",1.77777777777778,0.575364144903562
"132",-130.939186900699,-82.1449886457571,"S15_SSB_mum_end_2018B",3848876.77564036,0.735061646261575,"S15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S15_H14",NA,"F",NA,NA,"2020","S15_2","S15_2","Day 60","07-02-2019",69,56,NA,"blood","SSB","Mother","9","3","0","0","6","0",33,12,0,48,7,"16",1.08333333333333,0.0800427076735364
"133",26.1079982693632,-34.3541711187591,"S16_SSB_mum_end_2018",11833407.2195809,0.998862178055855,"S16","BGISEQ-500 Transcriptome","F20FTSEUHT0820_ARCbfrE","S16_H15",NA,"F",NA,NA,"2020","S16_2","S16_2","Day 60","07-02-2019",69,NA,NA,"blood","SSB","Mother","8","2","0","0","6","0",49,4,0,35,12,"16",1.85714285714286,0.619039208406224
"134",-100.908768725774,22.3307261253025,"S17_SSB_mum_start_2018B",12345055.5151831,0.749469876431516,"S17","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCuueE","S17_H16",NA,"F",NA,NA,"2020","S17_1","S17_1","Day 0","14-12-2018",14,0,NA,"blood","SSB","Mother","5","2","1","0","2","0",44,15,0,37,4,"15",1.7027027027027,0.532216813747308
"135",-45.1196056038221,-62.1808902146505,"S17_SSB_mum_end_2018B",14840246.8611064,0.950640686418433,"S17","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S17_H16",NA,"F",NA,NA,"2020","S17_2","S17_2","Day 60","15-02-2019",77,63,NA,"blood","SSB","Mother","4","0","0","0","4","0",23,8,0,64,5,"21",0.5625,-0.575364144903562
"136",-101.364156084971,20.2303072257034,"S18_SSB_mum_start_2018B",10260240.0128349,0.785603734233778,"S18","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S18_H17",NA,"F",NA,NA,"2020","S18_1","S18_1","Day 0","15-12-2018",15,0,NA,"blood","SSB","Mother","3","1","2","0","0","0",47,8,0,37,8,"25",1.7027027027027,0.532216813747308
"137",-38.9999516408183,-21.0231877520802,"S18_SSB_mum_end_2018B",15358226.7584259,0.993574082658477,"S18","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S18_H17",NA,"F",NA,NA,"2020","S18_2","S18_2","Day 60","12-02-2019",74,59,NA,"blood","SSB","Mother","1","1","0","0","0","0",40,3,0,48,9,"41",1.08333333333333,0.0800427076735364
"138",-133.361737625219,-57.5448289369473,"S19_SSB_mum_start_2018B",6415211.99204615,0.617377737411255,"S19","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S19_H18",NA,"F",NA,NA,"2020","S19_1","S19_1","Day 0","16-12-2018",16,0,NA,"blood","SSB","Mother","3","1","0","0","2","0",37,4,3,47,9,"31",1.12765957446809,0.120144311842063
"139",-59.6372747365445,-79.5527882897972,"S19_SSB_mum_end_2018B",9614552.13418242,0.574434348779787,"S19","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S19_H18",NA,"F",NA,NA,"2020","S19_2","S19_2","Day 60","13-02-2019",75,59,NA,"blood","SSB","Mother","5","5","0","0","0","0",60,2,0,34,4,"30",1.94117647058824,0.663294217410264
"140",-76.026910725989,-0.222129233106821,"S2_SSB_mum_start_2018B",14747063.210964,0.815156884893603,"S2","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S2_H3",NA,"F",NA,NA,"2020","S2_1","S2_1","Day 0","05-12-2018",5,0,NA,"blood","SSB","Mother","8","6","2","0","0","0",61,19,0,17,3,"13",4.88235294117647,1.58562726374038
"141",-37.3050439869497,-23.0584659388139,"S2_SSB_mum_end_2018B",9868533.15072408,0.686167500942598,"S2","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S2_H3",NA,"F",NA,NA,"2020","S2_2","S2_2","Day 60","06-02-2019",68,63,NA,"blood","SSB","Mother","6","2","0","0","4","0",31,2,0,64,3,"27",0.5625,-0.575364144903562
"142",13.6022948202419,22.3152997672878,"S20_SSB_mum_start_2018B",29223160.2478318,1.20129206217457,"S20","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCuueE","S20_H19",NA,"F",NA,NA,"2020","S20_1","S20_1","Day 0","16-12-2018",16,0,NA,"blood","SSB","Mother","6","5","1","0","0","0",44,17,0,36,3,"21",1.77777777777778,0.575364144903562
"143",-69.5589391690666,50.0514868642908,"S21_SSB_mum_start_2018B",28598677.4851512,0.87659741714416,"S21","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S21_H20",NA,"F",NA,NA,"2020","S21_1","S21_1","Day 0","23-12-2018",23,0,NA,"blood","SSB","Mother","4","3","1","0","0","0",76,10,0,12,2,"48",7.33333333333333,1.99243016469021
"144",57.6019504916182,7.67069441134646,"S21_SSB_mum_end_2018B",24249743.5303919,1.26648139064231,"S21","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCuueE","S21_H20",NA,"F",NA,NA,"2020","S21_2","S21_2","Day 60","15-02-2019",77,54,NA,"blood","SSB","Mother","5","3","1","0","1","0",51,12,0,31,6,"30",2.2258064516129,0.800119300112113
"145",51.4607856156808,96.5861209754182,"S23_SSB_mum_start_2018B",24277254.0493467,1.0650299594144,"S23","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S23_H22",NA,"F",NA,NA,"2020","S23_1","S23_1","Day 0","25-12-2018",25,0,NA,"blood","SSB","Mother","3","1","0","0","2","0",27,1,0,70,2,"44",0.428571428571429,-0.847297860387204
"146",39.8252070782981,-8.76852425480465,"S23_SSB_mum_end_2018B",21209993.4607415,1.19221478596238,"S23","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S23_H22",NA,"F",NA,NA,"2020","S23_2","S23_2","Day 60","11-02-2019",73,48,NA,"blood","SSB","Mother","4","3","1","0","0","0",40,7,0,46,7,"12",1.17391304347826,0.160342650075179
"147",-90.8352874522713,94.5981707124578,"S6_SSB_mum_start_2018B",29494950.526051,0.815396856360446,"S6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S6_H6",NA,"F",NA,NA,"2020","S6_1","S6_1","Day 0","07-12-2018",7,0,NA,"blood","SSB","Mother","0","0","0","0","0","0",62,8,1,23,6,"50",3.34782608695652,1.20831120592453
"148",-122.96249551674,-16.1836569311062,"S7_SSB_mum_start_2018B",8221917.16502391,0.694279014936985,"S7","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S7_H7",NA,"F",NA,NA,"2020","S7_1","S7_1","Day 0","08-12-2018",8,0,NA,"blood","SSB","Mother","5","0","1","0","4","0",21,3,0,72,4,"32",0.388888888888889,-0.944461608840851
"149",34.6077063377345,-28.9915116193653,"S7_SSB_mum_end_2018B",26343785.5572147,1.20821942452123,"S7","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S7_H7",NA,"F",NA,NA,"2020","S7_2","S7_2","Day 60","11-02-2019",73,65,NA,"blood","SSB","Mother","8","2","0","0","4","2",33,4,0,47,16,"17",1.12765957446809,0.120144311842063
"150",-116.697946782053,-3.08562035120592,"S9_SSB_mum_start_2018B",21997123.4685153,0.809432509705715,"S9","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S9_H8",NA,"F",NA,NA,"2020","S9_1","S9_1","Day 0","09-12-2018",9,0,NA,"blood","SSB","Mother","1","1","0","0","0","0",64,10,3,22,1,"40",3.54545454545455,1.26566637333128
"151",59.9277651054633,1.06446307058644,"S9_SSB_mum_end_2018B",29555894.8337753,1.38290755565067,"S9","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S9_H8",NA,"F",NA,NA,"2020","S9_2","S9_2","Day 60","19-02-2019",81,72,NA,"blood","SSB","Mother","7","2","1","0","3","1",46,11,0,28,15,"22",2.57142857142857,0.944461608840852
"152",-65.7141735566752,29.4464965297818,"SSB15_SSB_mum_start_2019B",7605037.47210401,0.683510035974979,"SSB15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB15_T15",NA,"F",NA,NA,"2019","SSB15_1","SSB15_1","Day 0","11-12-2019",11,0,NA,"blood","SSB","Mother","2","1","0","0","1","0",37,4,0,53,6,"23",0.886792452830189,-0.120144311842063
"153",43.7426610069933,-13.152509062788,"SSB15_SSB_mum_end_2019B",11931122.7537231,1.10778355734433,"SSB15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB15_T15",NA,"F",NA,NA,"2019","SSB15_2","SSB15_2","Day 60","10-02-2020",72,61,NA,"blood","SSB","Mother","6","1","1","1","3","0",48,4,2,34,12,"13",1.94117647058824,0.663294217410264
"154",-54.9978380912907,84.5269206741376,"SSB16_SSB_mum_start_2019B",19110332.9833786,0.762403953460891,"SSB16","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","SSB16_T16",NA,"F",NA,NA,"2019","SSB16_1","SSB16_1","Day 0","16-12-2019",16,0,NA,"blood","SSB","Mother","9","8","1","0","0","0",66,14,3,11,6,"8",8.09090909090909,2.09074109693377
"155",57.9525768749783,-6.00718667743977,"SSB16_SSB_mum_end_2019B",18812288.6478354,1.303434361766,"SSB16","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB16_T16",NA,"F",NA,NA,"2019","SSB16_2","SSB16_2","Day 60","23-02-2020",85,69,NA,"blood","SSB","Mother","10","8","0","0","0","2",45,13,0,34,8,"16",1.94117647058824,0.663294217410264
"156",-13.0938635120345,63.85714714971,"SSB2_SSB_mum_start_2019B",12808913.624956,0.907728985872297,"SSB2","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB2_T2",NA,"F",NA,NA,"2019","SSB2_1","SSB2_1","Day 0","02-12-2019",2,0,NA,"blood","SSB","Mother","1","1","0","0","0","0",48,10,6,29,7,"46",2.44827586206897,0.895384047054841
"157",47.0694587029014,6.34907079764609,"SSB2_SSB_mum_end_2019B",21127160.9629034,1.30416976927215,"SSB2","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB2_T2",NA,"F",NA,NA,"2019","SSB2_2","SSB2_2","Day 60","04-02-2020",66,64,NA,"blood","SSB","Mother","2","1","0","0","0","1",37,17,0,35,11,"67",1.85714285714286,0.619039208406224
"158",-86.4320009507678,50.7563087310689,"SSB20_SSB_mum_start_2019B",13011752.9465809,0.797847471145675,"SSB20","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB20_T20",NA,"F",NA,NA,"2019","SSB20_1","SSB20_1","Day 0","21-12-2019",21,0,NA,"blood","SSB","Mother","3","3","0","0","0","0",66,13,3,12,6,"34",7.33333333333333,1.99243016469021
"159",-28.9759981859186,36.0608625865401,"SSB21_SSB_mum_start_2019B",16789241.6751728,0.916510092138287,"SSB21","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB21_T21",NA,"F",NA,NA,"2019","SSB21_1","SSB21_1","Day 0","21-12-2019",21,0,NA,"blood","SSB","Mother","3","0","1","0","2","0",16,6,0,73,5,"28",0.36986301369863,-0.994622575144062
"160",-31.0633912125378,-23.6699795478053,"SSB21_SSB_mum_end_2019B",16640795.9665386,0.9583527793487,"SSB21","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB21_T21",NA,"F",NA,NA,"2019","SSB21_2","SSB21_2","Day 60","27-01-2020",58,NA,NA,"blood","SSB","Mother","4","2","0","0","2","0",20,8,1,66,5,"20",0.515151515151515,-0.663294217410264
"161",15.9428659468155,72.3626830391917,"SSB6_SSB_mum_start_2019B",26182095.8637528,0.964548114765799,"SSB6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB6_T6",NA,"F",NA,NA,"2019","SSB6_1","SSB6_1","Day 0","04-12-2019",4,0,NA,"blood","SSB","Mother","4","2","0","0","2","0",48,14,2,32,4,"20",2.125,0.75377180237638
"162",14.4612857276954,-5.52573501114185,"SSB6_SSB_mum_end_2019B",19935891.5779678,1.13682642554066,"SSB6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB6_T6",NA,"F",NA,NA,"2019","SSB6_2","SSB6_2","Day 60","27-02-2020",89,85,NA,"blood","SSB","Mother","3","2","1","0","0","0",36,12,1,46,5,"18",1.17391304347826,0.160342650075179
"163",24.8378420373552,64.9295350866614,"SSB7_SSB_mum_start_2019B",26851199.2605079,1.06424344348885,"SSB7","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","SSB7_T7",NA,"F",NA,NA,"2019","SSB7_1","SSB7_1","Day 0","05-12-2019",5,0,NA,"blood","SSB","Mother","5","3","0","0","1","1",66,2,4,23,5,"18",3.34782608695652,1.20831120592453
"164",41.1322857347244,-16.0768521408424,"SSB7_SSB_mum_end_2019B",25157260.1779251,1.32895326167528,"SSB7","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB7_T7",NA,"F",NA,NA,"2019","SSB7_2","SSB7_2","Day 60","06-02-2020",68,63,NA,"blood","SSB","Mother","1","0","0","0","0","1",42,9,4,36,9,"25",1.77777777777778,0.575364144903562
"165",19.001673404353,47.7683541125894,"SSB9_SSB_mum_start_2019B",18622596.7450864,1.03777227327945,"SSB9","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB9_T9",NA,"F",NA,NA,"2019","SSB9_1","SSB9_1","Day 0","06-12-2019",6,0,NA,"blood","SSB","Mother","4","2","0","0","1","1",48,7,0,37,8,"18",1.7027027027027,0.532216813747308
"166",27.6367783889881,-49.4834137450924,"SSB9_SSB_mum_end_2019B",22283029.3182377,1.32832172411151,"SSB9","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB9_T9",NA,"F",NA,NA,"2019","SSB9_2","SSB9_2","Day 60","04-03-2020",95,89,NA,"blood","SSB","Mother","4","0","2","0","2","0",33,12,4,45,6,"23",1.22222222222222,0.200670695462151
"167",-13.9449933660882,53.3683105433591,"T15_SSB_pup_start_2019B",32574664.9308478,1.01896723428503,"T15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB15_T15","SSB15","F","08-12-2019",NA,"2019","T15_1","T15_1","Day 0","11-12-2019",11,0,"3","blood","SSB","Pup","6","1","0","0","4","1",37,10,1,44,8,"24",1.27272727272727,0.241162056816888
"168",36.8647073826631,-26.7000732998821,"T15_SSB_pup_end_2019B",13709522.9449307,1.01001528731115,"T15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCokaE","SSB15_T15","SSB15","F","08-12-2019",NA,"2019","T15_2","T15_2","Day 60","10-02-2020",72,61,"64","blood","SSB","Pup","5","3","0","0","2","0",46,2,1,46,5,"21",1.17391304347826,0.160342650075179
"169",-12.0900267561471,25.2049096345626,"T16_SSB_pup_start_2019B",12625450.256994,0.84035225902751,"T16","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB16_T16","SSB16","M","12-12-2019",NA,"2019","T16_1","T16_1","Day 0","16-12-2019",16,0,"4","blood","SSB","Pup","6","4","2","0","0","0",42,11,0,46,1,"14",1.17391304347826,0.160342650075179
"170",55.2928186425339,-27.6650872700944,"T16_SSB_pup_end_2019B",12943845.9777675,1.0381484760659,"T16","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB16_T16","SSB16","M","12-12-2019",NA,"2019","T16_2","T16_2","Day 60","23-02-2020",85,69,"73","blood","SSB","Pup","4","1","0","0","3","0",36,7,1,53,3,"14",0.886792452830189,-0.120144311842063
"171",9.76402951608006,26.9221268072083,"T2_SSB_pup_start_2019B",28694461.170441,1.12165289963265,"T2","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","SSB2_T2","SSB2","F","28-11-2019",NA,"2019","T2_1","T2_1","Day 0","02-12-2019",2,0,"4","blood","SSB","Pup","2","0","0","0","2","0",35,9,0,50,6,"38",1,0
"172",43.8447975291935,3.90615428889717,"T2_SSB_pup_end_2019B",10712111.0024735,0.990236730181942,"T2","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB2_T2","SSB2","F","28-11-2019",NA,"2019","T2_2","T2_2","Day 60","04-02-2020",66,64,"68","blood","SSB","Pup","5","3","0","0","2","0",56,2,0,40,2,"23",1.5,0.405465108108164
"173",61.2548720065477,-0.672133841908345,"T20_SSB_pup_end_2019B",28103409.5109173,1.31295424100702,"T20","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB20_T20","SSB20","M","18-12-2019",NA,"2019","T20_2","T20_2","Day 60","03-03-2020",94,73,"76","blood","SSB","Pup","4","4","0","0","0","0",75,1,1,22,1,"18",3.54545454545455,1.26566637333128
"174",17.374161848725,28.0696041989141,"T21_SSB_pup_start_2019B",19826213.7166138,1.01971706262165,"T21","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","SSB21_T21","SSB21",NA,NA,"this pup is not in the epi study so I might not have all info","2019","T21_1","T21_1","Day 0","21-12-2019",21,0,"2to5","blood","SSB","Pup","1","0","0","0","1","0",32,12,0,44,12,"58",1.27272727272727,0.241162056816888
"175",54.6878297394921,38.5268912978426,"T6_SSB_pup_start_2019B",32183801.4131941,1.14907836063896,"T6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB6_T6","SSB6","F","30-11-2019",NA,"2019","T6_1","T6_1","Day 0","04-12-2019",4,0,"4","blood","SSB","Pup","6","5","0","0","1","0",55,3,3,38,1,"19",1.63157894736842,0.489548225318706
"176",35.702532951959,-36.9930825114246,"T6_SSB_pup_end_2019B",32191606.1878461,1.40042566458507,"T6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB6_T6","SSB6","F","30-11-2019",NA,"2019","T6_2","T6_2","Day 60","27-02-2020",89,85,"89","blood","SSB","Pup","0","0","0","0","0","0",31,2,0,55,12,"86",0.818181818181818,-0.200670695462151
"177",-8.73717837589705,-16.0269902394589,"T7_SSB_pup_start_2019B",10905276.6130243,0.842896074169668,"T7","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB7_T7","SSB7","F","30-11-2019",NA,"2019","T7_1","T7_1","Day 0","05-12-2019",5,0,"5","blood","SSB","Pup","3","0","0","0","1","2",32,5,0,49,14,"17",1.04081632653061,0.0400053346136992
"178",55.6120957348331,-10.8158194223655,"T7_SSB_pup_end_2019B",18307563.0738233,1.19380273736432,"T7","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB7_T7","SSB7","F","30-11-2019",NA,"2019","T7_2","T7_2","Day 60","06-02-2020",68,63,"68","blood","SSB","Pup","6","0","0","0","6","0",16,5,1,76,2,"17",0.315789473684211,-1.15267950993839
"179",29.4686910553818,3.82980906713692,"T8_SSB_pup_start_2019B",19528043.7340773,1.15357113134575,"T8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB8_T8","SSB8","M","02-12-2019",NA,"2019","T8_1","T8_1","Day 0","05-12-2019",5,0,"3","blood","SSB","Pup","9","5","1","0","3","0",51,9,1,34,5,"12",1.94117647058824,0.663294217410264
"180",75.0851726576748,-14.7759488631354,"T8_SSB_pup_end_2019B",18085971.1769225,1.32858873681295,"T8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB8_T8","SSB8","M","02-12-2019",NA,"2019","T8_2","T8_2","Day 60","18-02-2020",80,75,"78","blood","SSB","Pup","6","2","3","0","1","0",51,10,0,33,6,"13",2.03030303030303,0.708185057924486
"181",-0.957798673083256,24.1387533863803,"T9_SSB_pup_start_2019B",23396692.5767092,0.889013175146501,"T9","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB9_T9","SSB9","F","02-12-2019",NA,"2019","T9_1","T9_1","Day 0","06-12-2019",6,0,"4","blood","SSB","Pup","4","2","0","0","2","0",44,11,3,35,7,"19",1.85714285714286,0.619039208406224
"182",85.0382989584077,-49.7319368574381,"T9_SSB_pup_end_2019B",30937772.0378406,1.56679711897955,"T9","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB9_T9","SSB9","F","02-12-2019",NA,"2019","T9_2","T9_2","Day 60","04-03-2020",95,89,"93","blood","SSB","Pup","3","2","0","0","1","0",41,18,4,32,5,"23",2.125,0.75377180237638
